Time(ms): 14958, Raw: 86.566, 0.000, -185, Gyro State: -1725.319, -185.149, -185.149, Acc State: 86.523, -0.021, -187.000
Time(ms): 15019, Raw: 86.563, 0.000, -185, Gyro State: -1736.428, -185.149, -185.149, Acc State: 86.558, 0.011, -187.000
Time(ms): 15079, Raw: 86.701, 0.000, -185, Gyro State: -1747.537, -185.149, -185.149, Acc State: 86.678, 0.114, -187.000
Time(ms): 15139, Raw: 86.345, 0.000, -185, Gyro State: -1758.645, -185.149, -185.149, Acc State: 86.411, -0.128, -187.000
Time(ms): 15190, Raw: 86.634, 0.000, -185, Gyro State: -1767.903, -185.149, -185.149, Acc State: 86.475, -0.066, -187.000
Time(ms): 15250, Raw: 86.276, 0.000, -185, Gyro State: -1779.011, -185.149, -185.149, Acc State: 86.440, -0.094, -187.000
Time(ms): 15310, Raw: 86.383, 0.000, -185, Gyro State: -1790.120, -185.149, -185.149, Acc State: 86.476, -0.057, -187.000
Time(ms): 15370, Raw: 86.633, 0.000, -185, Gyro State: -1801.229, -185.149, -185.149, Acc State: 86.526, -0.010, -187.000
Time(ms): 15430, Raw: 86.740, 0.000, -185, Gyro State: -1812.337, -185.149, -185.149, Acc State: 86.625, 0.078, -187.000
Time(ms): 15490, Raw: 86.427, 0.000, -185, Gyro State: -1823.446, -185.149, -185.149, Acc State: 86.630, 0.077, -187.000
Time(ms): 15541, Raw: 86.915, 0.000, -185, Gyro State: -1832.703, -185.149, -185.149, Acc State: 86.683, 0.121, -187.000
Time(ms): 15601, Raw: 85.769, 0.000, -185, Gyro State: -1843.812, -185.149, -185.149, Acc State: 86.419, -0.121, -187.000
Time(ms): 15661, Raw: 85.612, 0.000, -185, Gyro State: -1854.920, -185.149, -185.149, Acc State: 86.349, -0.178, -187.000
Time(ms): 15712, Raw: 86.543, 0.000, -185, Gyro State: -1864.177, -185.149, -185.149, Acc State: 86.382, -0.140, -187.000
Time(ms): 15772, Raw: 86.673, 0.000, -185, Gyro State: -1875.286, -185.149, -185.149, Acc State: 86.427, -0.092, -187.000
Time(ms): 15832, Raw: 86.658, 0.000, -185, Gyro State: -1886.395, -185.149, -185.149, Acc State: 86.505, -0.018, -187.000
Time(ms): 15892, Raw: 86.714, 0.000, -185, Gyro State: -1897.503, -185.149, -185.149, Acc State: 86.574, 0.045, -187.000
Time(ms): 15952, Raw: 86.632, 0.000, -185, Gyro State: -1908.612, -185.149, -185.149, Acc State: 86.606, 0.071, -187.000
Time(ms): 16012, Raw: 86.557, 0.000, -185, Gyro State: -1919.721, -185.149, -185.149, Acc State: 86.515, -0.013, -187.000
Time(ms): 16063, Raw: 85.808, 0.000, -185, Gyro State: -1928.978, -185.149, -185.149, Acc State: 86.361, -0.151, -187.000
Time(ms): 16123, Raw: 86.610, 0.000, -185, Gyro State: -1940.087, -185.149, -185.149, Acc State: 86.468, -0.049, -187.000
Time(ms): 16183, Raw: 86.590, 0.000, -185, Gyro State: -1951.195, -185.149, -185.149, Acc State: 86.583, 0.056, -187.000
Time(ms): 16234, Raw: 86.491, 0.000, -185, Gyro State: -1960.452, -185.149, -185.149, Acc State: 86.574, 0.045, -187.000
Time(ms): 16294, Raw: 86.965, 0.000, -185, Gyro State: -1971.561, -185.149, -185.149, Acc State: 86.643, 0.105, -187.000
Time(ms): 16354, Raw: 86.703, 0.000, -185, Gyro State: -1982.670, -185.149, -185.149, Acc State: 86.641, 0.098, -187.000
Time(ms): 16414, Raw: 86.603, 0.000, -185, Gyro State: -1993.778, -185.149, -185.149, Acc State: 86.645, 0.096, -187.000
Time(ms): 16474, Raw: 86.641, 0.000, -185, Gyro State: -2004.887, -185.149, -185.149, Acc State: 86.565, 0.021, -187.000
Time(ms): 16534, Raw: 86.398, 0.000, -185, Gyro State: -2015.996, -185.149, -185.149, Acc State: 86.592, 0.044, -187.000
Time(ms): 16585, Raw: 86.420, 0.000, -185, Gyro State: -2025.253, -185.149, -185.149, Acc State: 86.548, 0.003, -187.000
Time(ms): 16645, Raw: 86.512, 0.000, -185, Gyro State: -2036.361, -185.149, -185.149, Acc State: 86.611, 0.058, -187.000
Time(ms): 16705, Raw: 87.370, 0.000, -185, Gyro State: -2047.470, -185.149, -185.149, Acc State: 86.702, 0.136, -187.000
Time(ms): 16756, Raw: 86.677, 0.000, -185, Gyro State: -2056.728, -185.149, -185.149, Acc State: 86.573, 0.018, -187.000
Time(ms): 16816, Raw: 86.301, 0.000, -185, Gyro State: -2067.837, -185.149, -185.149, Acc State: 86.576, 0.018, -187.000
Time(ms): 16876, Raw: 86.582, 0.000, -185, Gyro State: -2078.947, -185.149, -185.149, Acc State: 86.538, -0.015, -187.000
Time(ms): 16936, Raw: 86.529, 0.000, -185, Gyro State: -2090.056, -185.149, -185.149, Acc State: 86.520, -0.031, -187.000
Time(ms): 16996, Raw: 86.539, 0.000, -185, Gyro State: -2101.165, -185.149, -185.149, Acc State: 86.523, -0.026, -187.000
Time(ms): 17056, Raw: 86.484, 0.000, -185, Gyro State: -2112.275, -185.149, -185.149, Acc State: 86.563, 0.010, -187.000
Time(ms): 17107, Raw: 85.728, 0.000, -185, Gyro State: -2121.532, -185.149, -185.149, Acc State: 86.333, -0.197, -187.000
Time(ms): 17167, Raw: 85.789, 0.000, -185, Gyro State: -2132.642, -185.149, -185.149, Acc State: 86.401, -0.130, -187.000
Time(ms): 17227, Raw: 86.539, 0.000, -185, Gyro State: -2143.751, -185.149, -185.149, Acc State: 86.419, -0.107, -187.000
Time(ms): 17278, Raw: 86.726, 0.000, -185, Gyro State: -2153.009, -185.149, -185.149, Acc State: 86.510, -0.021, -187.000
Time(ms): 17338, Raw: 86.449, 0.000, -185, Gyro State: -2164.118, -185.149, -185.149, Acc State: 86.509, -0.021, -187.000
Time(ms): 17398, Raw: 86.724, 0.000, -185, Gyro State: -2175.228, -185.149, -185.149, Acc State: 86.634, 0.091, -187.000
Time(ms): 17458, Raw: 86.708, 0.000, -185, Gyro State: -2186.337, -185.149, -185.149, Acc State: 86.650, 0.101, -187.000
Time(ms): 17518, Raw: 86.431, 0.000, -185, Gyro State: -2197.447, -185.149, -185.149, Acc State: 86.641, 0.086, -187.000
Time(ms): 17579, Raw: 86.242, 0.000, -185, Gyro State: -2208.556, -185.149, -185.149, Acc State: 86.593, 0.039, -187.000
Time(ms): 17639, Raw: 85.619, 0.000, -185, Gyro State: -2219.665, -185.149, -185.149, Acc State: 86.464, -0.079, -187.000
Time(ms): 17699, Raw: 86.705, 0.000, -185, Gyro State: -2230.775, -185.149, -185.149, Acc State: 86.432, -0.101, -187.000
Time(ms): 17750, Raw: 87.271, 0.000, -185, Gyro State: -2240.032, -185.149, -185.149, Acc State: 86.545, 0.006, -187.000
Time(ms): 17810, Raw: 86.686, 0.000, -185, Gyro State: -2251.142, -185.149, -185.149, Acc State: 86.588, 0.042, -187.000
Time(ms): 17870, Raw: 86.889, 0.000, -185, Gyro State: -2262.251, -185.149, -185.149, Acc State: 86.651, 0.096, -187.000
Time(ms): 17930, Raw: 86.813, 0.000, -185, Gyro State: -2273.361, -185.149, -185.149, Acc State: 86.613, 0.058, -187.000
Time(ms): 17990, Raw: 86.518, 0.000, -185, Gyro State: -2284.470, -185.149, -185.149, Acc State: 86.559, 0.007, -187.000
Time(ms): 18050, Raw: 86.551, 0.000, -185, Gyro State: -2295.579, -185.149, -185.149, Acc State: 86.500, -0.045, -187.000
Time(ms): 18101, Raw: 86.662, 0.000, -185, Gyro State: -2304.837, -185.149, -185.149, Acc State: 86.535, -0.011, -187.000
Time(ms): 18161, Raw: 86.756, 0.000, -185, Gyro State: -2315.947, -185.149, -185.149, Acc State: 86.585, 0.034, -187.000
Time(ms): 18221, Raw: 86.896, 0.000, -185, Gyro State: -2327.056, -185.149, -185.149, Acc State: 86.686, 0.123, -187.000
Time(ms): 18272, Raw: 86.705, 0.000, -185, Gyro State: -2336.314, -185.149, -185.149, Acc State: 86.697, 0.128, -187.000
Time(ms): 18332, Raw: 86.480, 0.000, -185, Gyro State: -2347.423, -185.149, -185.149, Acc State: 86.611, 0.046, -187.000
Time(ms): 18392, Raw: 86.179, 0.000, -185, Gyro State: -2358.532, -185.149, -185.149, Acc State: 86.583, 0.017, -187.000
Time(ms): 18452, Raw: 86.712, 0.000, -185, Gyro State: -2369.642, -185.149, -185.149, Acc State: 86.536, -0.024, -187.000
Time(ms): 18512, Raw: 86.287, 0.000, -185, Gyro State: -2380.751, -185.149, -185.149, Acc State: 86.540, -0.020, -187.000
Time(ms): 18572, Raw: 86.658, 0.000, -185, Gyro State: -2391.861, -185.149, -185.149, Acc State: 86.580, 0.017, -187.000
