Time,x0,x1
8.083,-0.747981,2.01515
8.084,-0.745963,2.02161
8.085,-0.743938,2.02806
8.086,-0.741906,2.03449
8.087,-0.739869,2.04091
8.088,-0.737825,2.04731
8.089,-0.735774,2.0537
8.09,-0.733717,2.06007
8.091,-0.731654,2.06643
8.092,-0.729584,2.07277
8.093,-0.727509,2.07909
8.094,-0.725426,2.0854
8.095,-0.723338,2.09169
8.096,-0.721243,2.09796
8.097,-0.719142,2.10422
8.098,-0.717034,2.11047
8.099,-0.714921,2.1167
8.1,-0.712801,2.12291
8.101,-0.710675,2.1291
8.102,-0.708543,2.13528
8.103,-0.706404,2.14144
8.104,-0.70426,2.14759
8.105,-0.702109,2.15372
8.106,-0.699953,2.15983
8.107,-0.69779,2.16592
8.108,-0.695621,2.172
8.109,-0.693446,2.17806
8.11,-0.691265,2.18411
8.111,-0.689077,2.19013
8.112,-0.686884,2.19614
8.113,-0.684685,2.20214
8.114,-0.68248,2.20811
8.115,-0.680269,2.21407
8.116,-0.678052,2.22001
8.117,-0.675829,2.22593
8.118,-0.6736,2.23184
8.119,-0.671365,2.23772
8.12,-0.669125,2.24359
8.121,-0.666878,2.24945
8.122,-0.664626,2.25528
8.123,-0.662368,2.2611
8.124,-0.660104,2.26689
8.125,-0.657834,2.27267
8.126,-0.655558,2.27843
8.127,-0.653277,2.28418
8.128,-0.65099,2.2899
8.129,-0.648697,2.29561
8.13,-0.646399,2.3013
8.131,-0.644095,2.30697
8.132,-0.641785,2.31262
8.133,-0.639469,2.31825
8.134,-0.637148,2.32386
8.135,-0.634822,2.32946
8.136,-0.632489,2.33503
8.137,-0.630152,2.34059
8.138,-0.627808,2.34612
8.139,-0.625459,2.35164
8.14,-0.623105,2.35714
8.141,-0.620745,2.36262
8.142,-0.61838,2.36808
8.143,-0.616009,2.37352
8.144,-0.613633,2.37894
8.145,-0.611251,2.38434
8.146,-0.608864,2.38972
8.147,-0.606472,2.39509
8.148,-0.604074,2.40043
8.149,-0.601671,2.40575
8.15,-0.599262,2.41105
8.151,-0.596849,2.41633
8.152,-0.59443,2.4216
8.153,-0.592005,2.42684
8.154,-0.589576,2.43206
8.155,-0.587141,2.43726
8.156,-0.584701,2.44244
8.157,-0.582256,2.4476
8.158,-0.579806,2.45274
8.159,-0.577351,2.45786
8.16,-0.574891,2.46296
8.161,-0.572425,2.46804
8.162,-0.569954,2.47309
8.163,-0.567479,2.47813
8.164,-0.564998,2.48314
8.165,-0.562513,2.48814
8.166,-0.560022,2.49311
8.167,-0.557526,2.49806
8.168,-0.555026,2.50299
8.169,-0.55252,2.5079
8.17,-0.55001,2.51279
8.171,-0.547495,2.51765
8.172,-0.544975,2.52249
8.173,-0.54245,2.52732
8.174,-0.53992,2.53212
8.175,-0.537386,2.5369
8.176,-0.534846,2.54165
8.177,-0.532302,2.54639
8.178,-0.529754,2.5511
8.179,-0.5272,2.55579
8.18,-0.524642,2.56046
8.181,-0.522079,2.56511
8.182,-0.519512,2.56973
8.183,-0.51694,2.57434
8.184,-0.514363,2.57891
8.185,-0.511782,2.58347
8.186,-0.509196,2.58801
8.187,-0.506606,2.59252
8.188,-0.504011,2.59701
8.189,-0.501412,2.60147
8.19,-0.498808,2.60592
8.191,-0.4962,2.61034
8.192,-0.493588,2.61474
8.193,-0.490971,2.61911
8.194,-0.488349,2.62346
8.195,-0.485724,2.62779
8.196,-0.483094,2.6321
8.197,-0.48046,2.63638
8.198,-0.477821,2.64064
8.199,-0.475178,2.64487
8.2,-0.472531,2.64909
8.201,-0.46988,2.65327
8.202,-0.467225,2.65744
8.203,-0.464565,2.66158
8.204,-0.461902,2.6657
8.205,-0.459234,2.66979
8.206,-0.456562,2.67386
8.207,-0.453886,2.6779
8.208,-0.451206,2.68193
8.209,-0.448522,2.68592
8.21,-0.445834,2.6899
8.211,-0.443142,2.69385
8.212,-0.440447,2.69777
8.213,-0.437747,2.70167
8.214,-0.435043,2.70555
8.215,-0.432336,2.7094
8.216,-0.429625,2.71323
8.217,-0.426909,2.71703
8.218,-0.424191,2.72081
8.219,-0.421468,2.72456
8.22,-0.418741,2.72829
8.221,-0.416011,2.73199
8.222,-0.413277,2.73567
8.223,-0.41054,2.73932
8.224,-0.407799,2.74295
8.225,-0.405054,2.74656
8.226,-0.402306,2.75014
8.227,-0.399554,2.75369
8.228,-0.396798,2.75722
8.229,-0.394039,2.76072
8.23,-0.391277,2.7642
8.231,-0.388511,2.76765
8.232,-0.385742,2.77108
8.233,-0.382969,2.77448
8.234,-0.380193,2.77785
8.235,-0.377413,2.7812
8.236,-0.37463,2.78453
8.237,-0.371844,2.78782
8.238,-0.369055,2.7911
8.239,-0.366262,2.79434
8.24,-0.363466,2.79757
8.241,-0.360667,2.80076
8.242,-0.357864,2.80393
8.243,-0.355059,2.80707
8.244,-0.35225,2.81019
8.245,-0.349439,2.81328
8.246,-0.346624,2.81634
8.247,-0.343806,2.81938
8.248,-0.340985,2.82239
8.249,-0.338161,2.82538
8.25,-0.335334,2.82834
8.251,-0.332504,2.83127
8.252,-0.329672,2.83417
8.253,-0.326836,2.83705
8.254,-0.323998,2.83991
8.255,-0.321156,2.84273
8.256,-0.318312,2.84553
8.257,-0.315465,2.8483
8.258,-0.312616,2.85105
8.259,-0.309763,2.85377
8.26,-0.306908,2.85646
8.261,-0.30405,2.85912
8.262,-0.30119,2.86176
8.263,-0.298327,2.86437
8.264,-0.295461,2.86695
8.265,-0.292593,2.86951
8.266,-0.289722,2.87204
8.267,-0.286849,2.87454
8.268,-0.283973,2.87702
8.269,-0.281095,2.87946
8.27,-0.278214,2.88188
8.271,-0.275331,2.88427
8.272,-0.272446,2.88664
8.273,-0.269558,2.88898
8.274,-0.266668,2.89129
8.275,-0.263775,2.89357
8.276,-0.26088,2.89582
8.277,-0.257984,2.89805
8.278,-0.255084,2.90025
8.279,-0.252183,2.90242
8.28,-0.24928,2.90456
8.281,-0.246374,2.90668
8.282,-0.243466,2.90877
8.283,-0.240556,2.91083
8.284,-0.237645,2.91286
8.285,-0.234731,2.91486
8.286,-0.231815,2.91684
8.287,-0.228897,2.91879
8.288,-0.225977,2.92071
8.289,-0.223056,2.9226
8.29,-0.220132,2.92446
8.291,-0.217207,2.9263
8.292,-0.214279,2.92811
8.293,-0.21135,2.92989
8.294,-0.20842,2.93164
8.295,-0.205487,2.93336
8.296,-0.202553,2.93505
8.297,-0.199617,2.93672
8.298,-0.19668,2.93836
8.299,-0.19374,2.93997
8.3,-0.1908,2.94155
8.301,-0.187857,2.9431
8.302,-0.184913,2.94462
8.303,-0.181968,2.94612
8.304,-0.179021,2.94758
8.305,-0.176073,2.94902
8.306,-0.173123,2.95043
8.307,-0.170172,2.95181
8.308,-0.16722,2.95316
8.309,-0.164266,2.95449
8.31,-0.161311,2.95578
8.311,-0.158354,2.95705
8.312,-0.155397,2.95828
8.313,-0.152438,2.95949
8.314,-0.149478,2.96067
8.315,-0.146516,2.96182
8.316,-0.143554,2.96294
8.317,-0.14059,2.96403
8.318,-0.137626,2.9651
8.319,-0.13466,2.96613
8.32,-0.131694,2.96714
8.321,-0.128726,2.96812
8.322,-0.125757,2.96906
8.323,-0.122788,2.96998
8.324,-0.119817,2.97087
8.325,-0.116846,2.97173
8.326,-0.113874,2.97257
8.327,-0.110901,2.97337
8.328,-0.107927,2.97414
8.329,-0.104953,2.97489
8.33,-0.101977,2.9756
8.331,-0.0990015,2.97629
8.332,-0.0960249,2.97695
8.333,-0.0930476,2.97758
8.334,-0.0900698,2.97817
8.335,-0.0870913,2.97874
8.336,-0.0841123,2.97929
8.337,-0.0811327,2.9798
8.338,-0.0781527,2.98028
8.339,-0.0751722,2.98073
8.34,-0.0721912,2.98116
8.341,-0.0692099,2.98155
8.342,-0.0662282,2.98192
8.343,-0.0632461,2.98225
8.344,-0.0602637,2.98256
8.345,-0.057281,2.98284
8.346,-0.054298,2.98309
8.347,-0.0513148,2.98331
8.348,-0.0483314,2.9835
8.349,-0.0453478,2.98366
8.35,-0.0423641,2.98379
8.351,-0.0393802,2.98389
8.352,-0.0363963,2.98397
8.353,-0.0334123,2.98401
8.354,-0.0304283,2.98402
8.355,-0.0274443,2.98401
8.356,-0.0244603,2.98397
8.357,-0.0214764,2.98389
8.358,-0.0184925,2.98379
8.359,-0.0155088,2.98366
8.36,-0.0125252,2.9835
8.361,-0.00954179,2.98331
8.362,-0.00655859,2.98309
8.363,-0.00357563,2.98284
8.364,-0.000592923,2.98256
8.365,0.00238949,2.98226
8.366,0.00537158,2.98192
8.367,0.00835332,2.98155
8.368,0.0113347,2.98116
8.369,0.0143156,2.98073
8.37,0.0172961,2.98028
8.371,0.0202762,2.9798
8.372,0.0232557,2.97929
8.373,0.0262347,2.97875
8.374,0.0292132,2.97818
8.375,0.0321911,2.97758
8.376,0.0351684,2.97695
8.377,0.038145,2.97629
8.378,0.0411209,2.97561
8.379,0.0440962,2.97489
8.38,0.0470707,2.97415
8.381,0.0500445,2.97337
8.382,0.0530174,2.97257
8.383,0.0559896,2.97174
8.384,0.0589609,2.97088
8.385,0.0619313,2.96999
8.386,0.0649009,2.96907
8.387,0.0678695,2.96812
8.388,0.0708371,2.96715
8.389,0.0738038,2.96614
8.39,0.0767694,2.96511
8.391,0.079734,2.96404
8.392,0.0826975,2.96295
8.393,0.0856599,2.96183
8.394,0.0886211,2.96068
8.395,0.0915812,2.9595
8.396,0.0945401,2.95829
8.397,0.0974978,2.95706
8.398,0.100454,2.95579
8.399,0.103409,2.9545
8.4,0.106363,2.95318
8.401,0.109316,2.95183
8.402,0.112267,2.95045
8.403,0.115217,2.94904
8.404,0.118165,2.9476
8.405,0.121112,2.94613
8.406,0.124057,2.94464
8.407,0.127001,2.94312
8.408,0.129943,2.94157
8.409,0.132884,2.93999
8.41,0.135823,2.93838
8.411,0.138761,2.93674
8.412,0.141697,2.93508
8.413,0.144631,2.93338
8.414,0.147564,2.93166
8.415,0.150494,2.92991
8.416,0.153423,2.92814
8.417,0.156351,2.92633
8.418,0.159276,2.9245
8.419,0.1622,2.92263
8.42,0.165121,2.92074
8.421,0.168041,2.91882
8.422,0.170959,2.91688
8.423,0.173875,2.9149
8.424,0.176789,2.9129
8.425,0.179701,2.91087
8.426,0.18261,2.90881
8.427,0.185518,2.90673
8.428,0.188424,2.90461
8.429,0.191327,2.90247
8.43,0.194229,2.9003
8.431,0.197128,2.8981
8.432,0.200025,2.89588
8.433,0.20292,2.89362
8.434,0.205812,2.89134
8.435,0.208702,2.88904
8.436,0.21159,2.8867
8.437,0.214476,2.88434
8.438,0.217359,2.88195
8.439,0.22024,2.87953
8.44,0.223118,2.87709
8.441,0.225994,2.87461
8.442,0.228867,2.87212
8.443,0.231738,2.86959
8.444,0.234606,2.86704
8.445,0.237472,2.86445
8.446,0.240335,2.86185
8.447,0.243196,2.85921
8.448,0.246054,2.85655
8.449,0.248909,2.85386
8.45,0.251761,2.85115
8.451,0.254611,2.8484
8.452,0.257458,2.84564
8.453,0.260303,2.84284
8.454,0.263144,2.84002
8.455,0.265983,2.83717
8.456,0.268818,2.83429
8.457,0.271651,2.83139
8.458,0.274481,2.82846
8.459,0.277308,2.82551
8.46,0.280132,2.82253
8.461,0.282953,2.81952
8.462,0.285771,2.81648
8.463,0.288586,2.81342
8.464,0.291398,2.81034
8.465,0.294207,2.80722
8.466,0.297012,2.80409
8.467,0.299815,2.80092
8.468,0.302614,2.79773
8.469,0.30541,2.79452
8.47,0.308203,2.79127
8.471,0.310993,2.78801
8.472,0.313779,2.78471
8.473,0.316562,2.78139
8.474,0.319342,2.77805
8.475,0.322118,2.77468
8.476,0.324891,2.77128
8.477,0.327661,2.76786
8.478,0.330427,2.76441
8.479,0.33319,2.76094
8.48,0.335949,2.75744
8.481,0.338705,2.75392
8.482,0.341457,2.75037
8.483,0.344205,2.7468
8.484,0.34695,2.7432
8.485,0.349692,2.73958
8.486,0.35243,2.73593
8.487,0.355164,2.73226
8.488,0.357894,2.72857
8.489,0.360621,2.72484
8.49,0.363344,2.7211
8.491,0.366063,2.71733
8.492,0.368778,2.71353
8.493,0.37149,2.70971
8.494,0.374198,2.70587
8.495,0.376902,2.702
8.496,0.379602,2.69811
8.497,0.382298,2.69419
8.498,0.38499,2.69025
8.499,0.387678,2.68628
8.5,0.390363,2.68229
8.501,0.393043,2.67828
8.502,0.395719,2.67424
8.503,0.398391,2.67018
8.504,0.40106,2.6661
8.505,0.403724,2.66199
8.506,0.406384,2.65786
8.507,0.409039,2.6537
8.508,0.411691,2.64952
8.509,0.414338,2.64532
8.51,0.416982,2.6411
8.511,0.419621,2.63685
8.512,0.422255,2.63258
8.513,0.424886,2.62828
8.514,0.427512,2.62396
8.515,0.430134,2.61962
8.516,0.432751,2.61526
8.517,0.435364,2.61087
8.518,0.437973,2.60646
8.519,0.440577,2.60203
8.52,0.443177,2.59757
8.521,0.445772,2.59309
8.522,0.448363,2.58859
8.523,0.450949,2.58407
8.524,0.453531,2.57953
8.525,0.456108,2.57496
8.526,0.458681,2.57037
8.527,0.461249,2.56576
8.528,0.463813,2.56113
8.529,0.466371,2.55647
8.53,0.468926,2.55179
8.531,0.471475,2.54709
8.532,0.47402,2.54237
8.533,0.47656,2.53763
8.534,0.479095,2.53286
8.535,0.481625,2.52808
8.536,0.484151,2.52327
8.537,0.486672,2.51844
8.538,0.489188,2.51359
8.539,0.491699,2.50872
8.54,0.494205,2.50382
8.541,0.496707,2.49891
8.542,0.499203,2.49398
8.543,0.501695,2.48902
8.544,0.504181,2.48404
8.545,0.506663,2.47904
8.546,0.509139,2.47403
8.547,0.511611,2.46899
8.548,0.514077,2.46393
8.549,0.516539,2.45885
8.55,0.518995,2.45374
8.551,0.521446,2.44862
8.552,0.523892,2.44348
8.553,0.526333,2.43832
8.554,0.528769,2.43314
8.555,0.531199,2.42794
8.556,0.533625,2.42271
8.557,0.536045,2.41747
8.558,0.53846,2.41221
8.559,0.540869,2.40693
8.56,0.543274,2.40163
8.561,0.545672,2.3963
8.562,0.548066,2.39096
8.563,0.550454,2.3856
8.564,0.552837,2.38022
8.565,0.555215,2.37482
8.566,0.557587,2.36941
8.567,0.559954,2.36397
8.568,0.562315,2.35851
8.569,0.564671,2.35304
8.57,0.567021,2.34754
8.571,0.569366,2.34203
8.572,0.571705,2.3365
8.573,0.574039,2.33095
8.574,0.576367,2.32538
8.575,0.578689,2.31979
8.576,0.581006,2.31418
8.577,0.583318,2.30856
8.578,0.585624,2.30291
8.579,0.587924,2.29725
8.58,0.590218,2.29157
8.581,0.592507,2.28587
8.582,0.59479,2.28016
8.583,0.597067,2.27443
8.584,0.599339,2.26867
8.585,0.601604,2.2629
8.586,0.603864,2.25712
8.587,0.606119,2.25131
8.588,0.608367,2.24549
8.589,0.61061,2.23965
8.59,0.612846,2.23379
8.591,0.615077,2.22792
8.592,0.617302,2.22202
8.593,0.619521,2.21612
8.594,0.621734,2.21019
8.595,0.623942,2.20425
8.596,0.626143,2.19829
8.597,0.628338,2.19231
8.598,0.630528,2.18631
8.599,0.632711,2.1803
8.6,0.634888,2.17428
8.601,0.637059,2.16823
8.602,0.639225,2.16217
8.603,0.641384,2.1561
8.604,0.643537,2.15
8.605,0.645684,2.14389
8.606,0.647825,2.13777
8.607,0.649959,2.13163
8.608,0.652088,2.12547
8.609,0.65421,2.11929
8.61,0.656326,2.11311
8.611,0.658436,2.1069
8.612,0.66054,2.10068
8.613,0.662638,2.09444
8.614,0.664729,2.08819
8.615,0.666814,2.08192
8.616,0.668893,2.07564
8.617,0.670965,2.06934
8.618,0.673032,2.06303
8.619,0.675091,2.0567
8.62,0.677145,2.05035
8.621,0.679192,2.04399
8.622,0.681233,2.03762
8.623,0.683267,2.03123
8.624,0.685295,2.02483
8.625,0.687317,2.01841
8.626,0.689332,2.01197
8.627,0.691341,2.00553
8.628,0.693343,1.99906
8.629,0.695339,1.99259
8.63,0.697328,1.9861
8.631,0.699311,1.97959
8.632,0.701288,1.97307
8.633,0.703257,1.96654
8.634,0.705221,1.95999
8.635,0.707177,1.95343
8.636,0.709128,1.94685
8.637,0.711071,1.94026
8.638,0.713008,1.93366
8.639,0.714938,1.92704
8.64,0.716862,1.92041
8.641,0.718779,1.91377
8.642,0.72069,1.90711
8.643,0.722593,1.90044
8.644,0.724491,1.89375
8.645,0.726381,1.88706
8.646,0.728265,1.88035
8.647,0.730142,1.87362
8.648,0.732012,1.86689
8.649,0.733875,1.86014
8.65,0.735732,1.85337
8.651,0.737582,1.8466
8.652,0.739425,1.83981
8.653,0.741262,1.83301
8.654,0.743091,1.82619
8.655,0.744914,1.81937
8.656,0.74673,1.81253
8.657,0.748539,1.80568
8.658,0.750341,1.79882
8.659,0.752137,1.79194
8.66,0.753925,1.78505
8.661,0.755707,1.77815
8.662,0.757482,1.77124
8.663,0.759249,1.76432
8.664,0.76101,1.75738
8.665,0.762764,1.75044
8.666,0.764511,1.74348
8.667,0.766251,1.73651
8.668,0.767984,1.72953
8.669,0.76971,1.72253
8.67,0.771429,1.71553
8.671,0.773141,1.70851
8.672,0.774846,1.70148
8.673,0.776544,1.69444
8.674,0.778235,1.68739
8.675,0.779919,1.68033
8.676,0.781596,1.67326
8.677,0.783265,1.66618
8.678,0.784928,1.65908
8.679,0.786584,1.65198
8.68,0.788232,1.64486
8.681,0.789873,1.63774
8.682,0.791508,1.6306
8.683,0.793135,1.62345
8.684,0.794754,1.6163
8.685,0.796367,1.60913
8.686,0.797973,1.60195
8.687,0.799571,1.59476
8.688,0.801162,1.58756
8.689,0.802746,1.58035
8.69,0.804323,1.57313
8.691,0.805892,1.5659
8.692,0.807455,1.55866
8.693,0.80901,1.55142
8.694,0.810558,1.54416
8.695,0.812098,1.53689
8.696,0.813631,1.52961
8.697,0.815157,1.52232
8.698,0.816676,1.51503
8.699,0.818187,1.50772
8.7,0.819691,1.5004
8.701,0.821188,1.49308
8.702,0.822678,1.48574
8.703,0.82416,1.4784
8.704,0.825634,1.47105
8.705,0.827102,1.46369
8.706,0.828562,1.45632
8.707,0.830014,1.44894
8.708,0.83146,1.44155
8.709,0.832897,1.43415
8.71,0.834328,1.42674
8.711,0.835751,1.41933
8.712,0.837167,1.41191
8.713,0.838575,1.40447
8.714,0.839976,1.39703
8.715,0.841369,1.38959
8.716,0.842755,1.38213
8.717,0.844133,1.37466
8.718,0.845504,1.36719
8.719,0.846867,1.35971
8.72,0.848223,1.35222
8.721,0.849572,1.34472
8.722,0.850913,1.33722
8.723,0.852246,1.3297
8.724,0.853572,1.32218
8.725,0.854891,1.31465
8.726,0.856202,1.30711
8.727,0.857505,1.29957
8.728,0.858801,1.29202
8.729,0.860089,1.28446
8.73,0.86137,1.27689
8.731,0.862643,1.26932
8.732,0.863908,1.26173
8.733,0.865166,1.25414
8.734,0.866417,1.24655
8.735,0.867659,1.23894
8.736,0.868894,1.23133
8.737,0.870122,1.22372
8.738,0.871342,1.21609
8.739,0.872554,1.20846
8.74,0.873759,1.20082
8.741,0.874956,1.19318
8.742,0.876145,1.18552
8.743,0.877327,1.17787
8.744,0.878501,1.1702
8.745,0.879667,1.16253
8.746,0.880826,1.15485
8.747,0.881977,1.14717
8.748,0.88312,1.13947
8.749,0.884256,1.13178
8.75,0.885384,1.12407
8.751,0.886504,1.11636
8.752,0.887616,1.10865
8.753,0.888721,1.10092
8.754,0.889818,1.0932
8.755,0.890908,1.08546
8.756,0.891989,1.07772
8.757,0.893063,1.06998
8.758,0.894129,1.06222
8.759,0.895188,1.05447
8.76,0.896238,1.0467
8.761,0.897281,1.03893
8.762,0.898316,1.03116
8.763,0.899343,1.02338
8.764,0.900363,1.01559
8.765,0.901374,1.0078
8.766,0.902378,1.00001
8.767,0.903374,0.992205
8.768,0.904363,0.984398
8.769,0.905343,0.976586
8.77,0.906316,0.968769
8.771,0.907281,0.960947
8.772,0.908238,0.95312
8.773,0.909187,0.945288
8.774,0.910128,0.93745
8.775,0.911062,0.929608
8.776,0.911988,0.921762
8.777,0.912905,0.91391
8.778,0.913815,0.906054
8.779,0.914718,0.898193
8.78,0.915612,0.890328
8.781,0.916498,0.882458
8.782,0.917377,0.874583
8.783,0.918247,0.866704
8.784,0.91911,0.858821
8.785,0.919965,0.850933
8.786,0.920812,0.843041
8.787,0.921651,0.835145
8.788,0.922482,0.827245
8.789,0.923306,0.819341
8.79,0.924121,0.811432
8.791,0.924928,0.80352
8.792,0.925728,0.795604
8.793,0.92652,0.787683
8.794,0.927303,0.779759
8.795,0.928079,0.771831
8.796,0.928847,0.7639
8.797,0.929607,0.755964
8.798,0.930359,0.748025
8.799,0.931103,0.740083
8.8,0.931839,0.732137
8.801,0.932567,0.724187
8.802,0.933287,0.716234
8.803,0.934,0.708278
8.804,0.934704,0.700318
8.805,0.9354,0.692355
8.806,0.936089,0.684388
8.807,0.936769,0.676419
8.808,0.937442,0.668446
8.809,0.938106,0.660471
8.81,0.938763,0.652492
8.811,0.939411,0.64451
8.812,0.940052,0.636526
8.813,0.940684,0.628538
8.814,0.941309,0.620548
8.815,0.941925,0.612554
8.816,0.942534,0.604559
8.817,0.943134,0.59656
8.818,0.943727,0.588559
8.819,0.944311,0.580555
8.82,0.944888,0.572549
8.821,0.945457,0.56454
8.822,0.946017,0.556529
8.823,0.94657,0.548515
8.824,0.947114,0.540499
8.825,0.947651,0.532481
8.826,0.948179,0.52446
8.827,0.948699,0.516437
8.828,0.949212,0.508412
8.829,0.949716,0.500385
8.83,0.950213,0.492356
8.831,0.950701,0.484325
8.832,0.951181,0.476292
8.833,0.951654,0.468257
8.834,0.952118,0.460221
8.835,0.952574,0.452182
8.836,0.953022,0.444142
8.837,0.953462,0.4361
8.838,0.953894,0.428056
8.839,0.954318,0.420011
8.84,0.954734,0.411964
8.841,0.955142,0.403915
8.842,0.955542,0.395865
8.843,0.955934,0.387814
8.844,0.956318,0.379761
8.845,0.956694,0.371707
8.846,0.957061,0.363651
8.847,0.957421,0.355595
8.848,0.957772,0.347537
8.849,0.958116,0.339478
8.85,0.958451,0.331418
8.851,0.958779,0.323356
8.852,0.959098,0.315294
8.853,0.959409,0.307231
8.854,0.959713,0.299167
8.855,0.960008,0.291102
8.856,0.960295,0.283036
8.857,0.960574,0.274969
8.858,0.960845,0.266902
8.859,0.961108,0.258834
8.86,0.961362,0.250765
8.861,0.961609,0.242696
8.862,0.961848,0.234626
8.863,0.962078,0.226556
8.864,0.962301,0.218485
8.865,0.962515,0.210414
8.866,0.962722,0.202342
8.867,0.96292,0.19427
8.868,0.96311,0.186198
8.869,0.963292,0.178125
8.87,0.963467,0.170053
8.871,0.963633,0.16198
8.872,0.963791,0.153907
8.873,0.96394,0.145834
8.874,0.964082,0.137761
8.875,0.964216,0.129688
8.876,0.964342,0.121615
8.877,0.964459,0.113543
8.878,0.964569,0.10547
8.879,0.96467,0.0973979
8.88,0.964763,0.0893258
8.881,0.964849,0.0812541
8.882,0.964926,0.0731827
8.883,0.964995,0.0651117
8.884,0.965056,0.0570411
8.885,0.965109,0.0489711
8.886,0.965154,0.0409015
8.887,0.965191,0.0328326
8.888,0.96522,0.0247643
8.889,0.965241,0.0166966
8.89,0.965253,0.00862964
8.891,0.965258,0.00056345
8.892,0.965254,-0.00750194
8.893,0.965243,-0.0155665
8.894,0.965223,-0.0236301
8.895,0.965195,-0.0316928
8.896,0.96516,-0.0397545
8.897,0.965116,-0.0478152
8.898,0.965064,-0.0558749
8.899,0.965004,-0.0639334
8.9,0.964936,-0.0719907
8.901,0.96486,-0.0800468
8.902,0.964776,-0.0881017
8.903,0.964684,-0.0961553
8.904,0.964584,-0.104208
8.905,0.964476,-0.112258
8.906,0.964359,-0.120308
8.907,0.964235,-0.128356
8.908,0.964103,-0.136402
8.909,0.963962,-0.144447
8.91,0.963814,-0.15249
8.911,0.963657,-0.160532
8.912,0.963493,-0.168572
8.913,0.96332,-0.17661
8.914,0.963139,-0.184646
8.915,0.962951,-0.192681
8.916,0.962754,-0.200713
8.917,0.962549,-0.208744
8.918,0.962337,-0.216773
8.919,0.962116,-0.224799
8.92,0.961887,-0.232824
8.921,0.96165,-0.240847
8.922,0.961405,-0.248867
8.923,0.961152,-0.256885
8.924,0.960892,-0.264901
8.925,0.960623,-0.272915
8.926,0.960346,-0.280926
8.927,0.960061,-0.288935
8.928,0.959768,-0.296941
8.929,0.959467,-0.304945
8.93,0.959158,-0.312947
8.931,0.958841,-0.320946
8.932,0.958516,-0.328942
8.933,0.958183,-0.336936
8.934,0.957842,-0.344927
8.935,0.957493,-0.352915
8.936,0.957136,-0.360901
8.937,0.956771,-0.368883
8.938,0.956399,-0.376863
8.939,0.956018,-0.38484
8.94,0.955629,-0.392814
8.941,0.955232,-0.400784
8.942,0.954827,-0.408752
8.943,0.954415,-0.416717
8.944,0.953994,-0.424678
8.945,0.953565,-0.432636
8.946,0.953129,-0.440591
8.947,0.952684,-0.448543
8.948,0.952232,-0.456491
8.949,0.951771,-0.464436
8.95,0.951303,-0.472378
8.951,0.950826,-0.480316
8.952,0.950342,-0.488251
8.953,0.94985,-0.496181
8.954,0.94935,-0.504109
8.955,0.948842,-0.512032
8.956,0.948326,-0.519952
8.957,0.947802,-0.527869
8.958,0.94727,-0.535781
8.959,0.94673,-0.543689
8.96,0.946183,-0.551594
8.961,0.945627,-0.559495
8.962,0.945064,-0.567391
8.963,0.944492,-0.575284
8.964,0.943913,-0.583172
8.965,0.943326,-0.591057
8.966,0.942731,-0.598937
8.967,0.942128,-0.606813
8.968,0.941517,-0.614684
8.969,0.940899,-0.622551
8.97,0.940272,-0.630414
8.971,0.939638,-0.638273
8.972,0.938996,-0.646127
8.973,0.938346,-0.653976
8.974,0.937688,-0.661821
8.975,0.937022,-0.669661
8.976,0.936348,-0.677497
8.977,0.935667,-0.685328
8.978,0.934978,-0.693154
8.979,0.934281,-0.700975
8.98,0.933576,-0.708791
8.981,0.932863,-0.716603
8.982,0.932143,-0.724409
8.983,0.931414,-0.732211
8.984,0.930678,-0.740007
8.985,0.929934,-0.747799
8.986,0.929183,-0.755585
8.987,0.928423,-0.763366
8.988,0.927656,-0.771141
8.989,0.926881,-0.778912
8.99,0.926098,-0.786677
8.991,0.925307,-0.794436
8.992,0.924509,-0.80219
8.993,0.923703,-0.809939
8.994,0.922889,-0.817682
8.995,0.922068,-0.825419
8.996,0.921238,-0.833151
8.997,0.920401,-0.840877
8.998,0.919557,-0.848597
8.999,0.918704,-0.856312
9,0.917844,-0.86402
9.001,0.916976,-0.871723
9.002,0.916101,-0.87942
9.003,0.915217,-0.88711
9.004,0.914326,-0.894795
9.005,0.913428,-0.902473
9.006,0.912521,-0.910146
9.007,0.911607,-0.917812
9.008,0.910686,-0.925471
9.009,0.909756,-0.933125
9.01,0.90882,-0.940772
9.011,0.907875,-0.948413
9.012,0.906923,-0.956047
9.013,0.905963,-0.963674
9.014,0.904995,-0.971295
9.015,0.90402,-0.97891
9.016,0.903038,-0.986517
9.017,0.902047,-0.994118
9.018,0.901049,-1.00171
9.019,0.900044,-1.0093
9.02,0.899031,-1.01688
9.021,0.89801,-1.02445
9.022,0.896982,-1.03202
9.023,0.895946,-1.03958
9.024,0.894903,-1.04713
9.025,0.893852,-1.05468
9.026,0.892793,-1.06221
9.027,0.891727,-1.06974
9.028,0.890654,-1.07727
9.029,0.889573,-1.08478
9.03,0.888484,-1.09229
9.031,0.887388,-1.09979
9.032,0.886285,-1.10728
9.033,0.885174,-1.11477
9.034,0.884055,-1.12225
9.035,0.882929,-1.12972
9.036,0.881796,-1.13718
9.037,0.880655,-1.14464
9.038,0.879506,-1.15208
9.039,0.878351,-1.15952
9.04,0.877187,-1.16695
9.041,0.876017,-1.17437
9.042,0.874839,-1.18179
9.043,0.873653,-1.18919
9.044,0.87246,-1.19659
